date,symbol,return,intraday_vol,momentum15,rvol20,skew20,kurt20,carry,cma_5_20,cma_12_26,cma_52_200,cross_mean_return,cross_return_rank,cross_carry_rank,xret_AUDUSD,xret_EURUSD,xret_GBPUSD,xret_NZDUSD,xret_USDCAD,xret_USDCHF,xret_USDJPY,target
2014-11-14,EURUSD,0.880448016516784,0.46839877959725157,0.155845521153499,-0.10529564385745965,0.3615962121602786,-1.1722907823748558,-0.8271650828581502,0.16682245994566955,0.16562208473489473,-1.398789146544335,0.34477527712363976,0.3571428571428571,-0.07142857142857145,0.07910330799905961,0.880448016516784,-0.710761096668176,0.23858535038790826,0.9646589901840222,-0.8014949219241804,0.057001657224947114,0.4584512472235608
2014-11-17,EURUSD,0.7971766502950988,1.2789155316978027,0.28689925702893027,-0.09792862299239359,0.1809135881469005,-1.1455722036535099,-0.8289254717081206,0.6335004428379427,0.44649676905131525,-1.379308414246386,0.9087133564392549,0.0714285714285714,-0.07142857142857145,0.8889111163105569,0.7971766502950988,-0.2933198716747191,1.0833150687206918,-1.7620394891694304,-0.8902064748193758,1.093888873852889,-0.9597577970629976
2014-11-18,EURUSD,-0.8521496270203953,0.1698704675113491,-0.3519953354225945,-0.14739514444607674,0.3822341553756842,-1.1568246790009826,-0.8442728064528018,0.6032158658766327,0.4974789156197105,-1.376173455795573,-0.6785657829127214,-0.35714285714285715,-0.07142857142857145,-0.55176665208571,-0.8521496270203953,-0.14241742131427573,0.010758671387949505,-0.014810691231537233,0.8167873653788443,-0.6052530626606505,-0.10501373407617126
2014-11-19,EURUSD,1.3801277150919,-0.5434843191933953,-0.02119553167379393,-0.04182520955906303,0.26432091463796326,-1.0861872885498336,-0.88582375025395,1.0348781256580748,0.8029037970812095,-1.350291210161461,0.12337142420381798,0.5,-0.07142857142857145,0.18367881597455088,1.3801277150919,0.03649073847962453,-0.24898847337947685,0.3809158026111881,-1.2853326305446435,-0.0030000484781183426,-0.34303500879033155
2014-11-20,EURUSD,0.26080498420415443,-0.25865480544110264,0.7263291470226954,-0.20310793433810542,0.10549836103275381,-0.9749005086252619,-0.9910770520396546,1.3345290559856178,1.0782263918266939,-1.3224998019026992,-0.390411532244387,0.0714285714285714,-0.07142857142857145,-1.6461208780826986,0.26080498420415443,0.8099255133709569,-1.0256435195350138,0.36104603069801317,-0.2262810790176222,1.2941593089214987,-0.22650966672296585
2014-11-21,EURUSD,0.21268574101129217,2.009649191091398,0.86994156339862,-0.2598106813768624,0.12526349136094028,-0.9633030409764315,-1.3604784877283462,1.5232219240405407,1.311889893992152,-1.2937561121436965,0.4917336932869867,-0.07142857142857145,-0.07142857142857145,0.5841996791112998,0.21268574101129217,0.48761570180376945,0.6092108462224136,-0.90203313152726,-0.08275747571754904,-0.21414331901706718,-0.5407294283344335
2014-11-24,EURUSD,-2.2136962173864125,-0.3620882230218027,0.44387433990359143,0.4532539820095271,-0.007217729510621792,-0.7898639240180771,-1.314111931028691,0.8410428339761096,1.0360978238158496,-1.309963808949858,-0.24075343358059548,-0.35714285714285715,-0.07142857142857145,1.1648115867097641,-2.2136962173864125,-0.41937489905319575,0.5763560134683563,-1.5772572589351996,2.187804749790245,-0.9164282825674063,0.3987782451350447
2014-11-25,EURUSD,0.9717183077301602,-0.2179844467095179,0.863910319778665,0.5459977338295559,-0.00026115412015001227,-0.8217119158932856,-1.270321686109983,0.7376136639844985,1.0034839018453354,-1.3082342260606155,0.17935808905794734,0.2142857142857143,-0.07142857142857145,-1.094797453110553,0.9717183077301602,0.8555077335852123,-0.34995981664139064,0.9549014595042769,-0.9439586104467071,0.5733882827258744,0.2299668672976448
2014-11-26,EURUSD,0.8041970799390411,-0.05560717489817065,0.783687026061059,0.5725427035456003,0.0005093436190766212,-0.825438958040398,-1.2288513039299147,0.9246721478152498,1.123274652488873,-1.2922757824251552,-1.253829975774863,0.5,-0.07142857142857145,-0.6136386388543666,0.8041970799390411,0.4985028123595197,-0.3159250509433195,-0.8588108859409757,-0.7325032689140735,-1.0871131139782348,-0.5719987959212034
2014-11-27,EURUSD,0.49359454886756415,-0.7331417257862253,1.3881358427450372,0.2723545900975749,-0.21649800372811248,-0.6192228495824195,-1.1894826589627427,1.1671021708927123,1.2933928250874853,-1.2691085543063398,0.5155539798038654,0.2142857142857143,-0.07142857142857145,-0.20525613533153522,0.49359454886756415,1.0764024422005072,0.8634976514222465,-0.0422759727778509,-0.5497817912052174,-0.495623262192566,-1.1763760451481433
2014-11-28,EURUSD,-0.5351594653813604,-0.6202365309065477,1.695321654156262,0.29606327095014456,-0.18902274203960887,-0.6505838414836695,-1.152030176890422,1.1079444370998903,1.3064823265975283,-1.2573592268785372,0.20902254085218006,-0.2142857142857143,-0.07142857142857145,0.0848386042015238,-0.5351594653813604,-0.773838618546247,-0.2090218587676011,1.4501768009179767,0.5480559258801476,-0.006951129015556722,-0.4999554630553135
2014-12-01,EURUSD,-0.22674909912183885,0.08259741532154438,0.9748911685192876,-0.17024771245341788,-0.3663281008210374,-0.3550921692576786,-2.841519033810476,0.9727265833362512,1.2609418754821142,-1.2510772599309874,-0.4265708811109355,0.0714285714285714,-0.2142857142857143,-1.227549773699862,-0.22674909912183885,-1.4415932269669316,-0.9428497186560152,1.84843617930528,0.4497637314431648,0.9758813311552956,-0.9625132871037396
2014-12-02,EURUSD,0.5746079550385218,0.05397000056434678,1.3599905300030508,-0.1499686420941406,-0.48089340317937773,-0.3158676372591094,-2.6424799584197607,1.051782857483499,1.314520640866971,-1.2325883130930948,0.41315887531002254,0.0714285714285714,-0.2142857142857143,0.9097442501387935,0.5746079550385218,1.7806141836635703,1.2509325720583468,-2.383831695266066,-0.6459548943748772,-0.9600902003194949,-1.03435200609997
2014-12-03,EURUSD,-1.0747878412336318,0.2933169704389757,0.47585760057166704,-0.07699656049902338,-0.26380932528589096,-0.5129748976692978,-2.476368891852405,0.7271615760988869,1.1558180856567248,-1.2385768776927861,-0.007919758996022184,-0.2142857142857143,-0.2142857142857143,-0.10381498032135446,-1.0747878412336318,-1.1002894494309843,-0.8750635107800969,1.2295493816075018,1.1804442551452423,0.8128581397590192,0.04287827624337983
2014-12-04,EURUSD,-0.9192833873206954,1.5813901438674405,0.27328350400279133,-0.10198794150790735,-0.2989378868410487,-0.490031925060361,-2.334944468294358,0.2028726986147285,0.8621716591635801,-1.2654912808335335,-0.6062491240298936,-0.07142857142857145,-0.2142857142857143,-0.8145382012463891,-0.9192833873206954,0.7746944729326152,-0.630806875217198,-0.7512349488147834,0.8482280810180884,0.5395165990484558,1.0384813332696388
2014-12-05,EURUSD,1.1537064356194187,1.049614498085061,0.4194704685203405,-0.3023660029372251,-0.5855780165184841,-0.15687821906321703,-2.212630126629022,0.26323185349421957,0.8313696523142508,-1.2657590935395302,0.12642118649455705,0.5,-0.2142857142857143,-0.05931536105993517,1.1537064356194187,-0.08504650730378738,0.49165311626928904,0.31955183903255824,-1.2812139178084616,-0.33529272142624533,0.05414228774408245
2014-12-08,EURUSD,-1.1879273803361494,-0.8139941596799052,-0.5305837454725771,-0.29813096677243517,-0.4188060830999216,-0.40518551844019585,-2.1055052985848706,-0.12210281273352737,0.5801529995120615,-1.2961635092972255,-0.7125111769591436,-0.07142857142857145,-0.2142857142857143,-1.1632215165549444,-1.1879273803361494,-1.396502002931256,-1.4469961830407845,0.8851187257135626,1.2148730588195065,1.7776048469813466,1.0980807242263033
2014-12-09,EURUSD,0.4539019658168535,2.04583708176376,0.09182931952432295,-0.31727542754567867,-0.6102915507883867,-0.30187653453617486,-2.0107290071455037,-0.1957958881674311,0.45886206960338355,-1.3162293649289714,-0.24568482327642133,0.2142857142857143,-0.2142857142857143,0.049767753455476446,0.4539019658168535,1.2934592865605417,-0.2871412687960667,0.48975266233324166,-0.4689101108908017,-1.3425196588130137,0.830673906267306
2014-12-10,EURUSD,1.2735222088267921,-0.3786399140286702,0.058657439266703075,-0.1136824870763685,-0.5776115785182048,-0.3578802689225373,-1.9261930176783622,0.22229128965079192,0.5991143610217002,-1.3052268801807334,-0.3995914400487109,0.5,-0.2142857142857143,0.22426032175557445,1.2735222088267921,0.6181855632037702,0.8643715645982504,-0.8627784874551087,-1.141387612878482,-1.7470956564426783,0.7433937009581845
2014-12-11,EURUSD,1.2149648035466618,1.0338616885553,0.5388364389034631,0.0790950818464683,-0.8024026990423886,-0.23510131377292962,-1.85030428169761,0.9044104049688481,0.9351194245858985,-1.2624708708056382,1.0092283497532675,0.3571428571428571,-0.2142857142857143,0.8057017377625578,1.2149648035466618,0.9032423155809971,1.9069184946249274,0.3490825343194056,-1.0980943537995624,-2.0457234950082976,-0.8631611573963561
2014-12-12,EURUSD,-1.0053315882070155,0.10936416828723657,-0.06608331734180334,0.2503766671270349,-0.5141400896393925,-0.5926404218132117,-1.7818439631294236,0.9233591567267,0.9941669097367745,-1.250248933340961,-0.020937143495358145,-0.2142857142857143,-0.2142857142857143,-1.346822794444294,-1.0053315882070155,-0.17990245607572225,-0.3497177450320549,0.8902379996429918,0.7298739105431057,1.2630735637587385,-0.6722865543479304
2014-12-15,EURUSD,1.0661938523142107,-0.7164143840101792,1.573798650938585,0.37971111692317255,-0.5382542664009909,-0.6387170996815515,-1.7198739234881613,1.2789097612843354,1.2295547529720399,-1.2085481024060574,-0.9017092433136873,0.5,-0.2142857142857143,-0.4921409634115767,1.0661938523142107,0.21538995525818994,-0.3139924606054261,0.4368767579270248,-1.0701665461434848,-1.115289417094498,-1.5251652113817527
2014-12-16,EURUSD,-0.18944789413972032,1.203285263119948,0.9878357048348073,0.15213103055495542,-0.7420016853554189,-0.3278309730416779,-1.6636739503419669,1.3756077840619039,1.3583110552677384,-1.1741447294209293,-0.19529640544862165,0.0714285714285714,-0.2142857142857143,0.3198935570024505,-0.18944789413972032,-1.008476793833797,-0.21462350910612799,1.362681540918368,0.1629749019457534,-0.6473847760526278,-1.4125716026466928
2014-12-17,EURUSD,1.0429606035713244,1.080955337403228,1.0973932805217996,0.011706820681402495,-0.8544113801734669,-0.24590829626568592,-1.6126999123647874,1.731614644501453,1.6272358981855044,-1.1087197367410322,0.20375995899624508,0.2142857142857143,-0.2142857142857143,0.34813649478013364,1.0429606035713244,1.5441182519277592,0.8072080104606465,-0.5388014007416663,-1.0419304787468984,-1.402226228973533,-2.144828261941887
2014-12-18,EURUSD,-2.256290392046109,-0.09978189324525558,-0.3279413514514941,1.3031180133587499,-0.8299308248930135,-0.6114772091212766,-1.5665571041485882,1.0952327283347214,1.3860233444988672,-1.1198937403546956,-1.225068839028155,-0.35714285714285715,-0.2142857142857143,-1.590375379934887,-2.256290392046109,-2.15426337264749,-1.3506057193058427,-0.09582142430789946,2.2901953443510976,2.1445011360206703,-0.865447201111096
2014-12-19,EURUSD,-0.5598795606796109,-0.9585640378555246,-0.36525154577028224,1.3080729577844958,-0.6956072917957586,-0.7936614105647006,-1.5249856767800187,0.4825497977246667,1.0838164077140549,-1.151191646799803,1.7294820937455375,-0.2142857142857143,-0.2142857142857143,1.0472103443461336,-0.5598795606796109,1.4281793436996746,1.2760596863920621,-1.0435560445982888,0.9823184239209225,-0.04023942539250944,-0.4952391903694939
2014-12-22,EURUSD,-0.7886469732733217,-0.9240643675164898,-0.6765431921946066,0.24894588839147622,-0.5556246201235614,-0.7334456953132339,-1.4878570153956703,-0.19862485688590775,0.6890705093742002,-1.209643125848695,-0.19005333093245622,-0.35714285714285715,-0.2142857142857143,-0.2641943447504529,-0.7886469732733217,-0.407432457565933,-0.3922102328600611,0.3844992469881877,0.691482551128897,0.4069973200977537,-0.35081341753453116
2014-12-23,EURUSD,0.07480108030720295,-0.06796404010576168,-0.9121798371072547,0.009504072699102572,-0.4983630350601109,-0.5597058868619035,-1.4551817686065585,-0.5992954511198142,0.3800150597074381,-1.2641196064155023,-0.18857501532366536,0.0714285714285714,-0.2142857142857143,-0.3083052351132958,0.07480108030720295,-0.5489477321052371,-0.40633285713669115,0.3646237793146983,-0.07602196435983428,0.4904611633197612,-0.43674317740193214
2014-12-24,EURUSD,-0.5755882372320926,-1.0927531099157193,-0.7010083276587148,-0.1214692197204959,-0.23702265518790833,-0.5486428380426617,-1.4021996647029527,-1.0691014275290442,0.0015953004342443488,-1.3370930727486985,-0.37972084775945425,-0.35714285714285715,-0.2142857142857143,-0.05659737121447275,-0.5755882372320926,-0.5938868776585529,-0.11763527420681505,-0.5401892241170738,0.46429003947058567,0.36399614787502876,-0.08033704311230051
2014-12-25,EURUSD,0.4251593134200859,-0.6626280358347988,-0.018497264133401154,-0.14124002826430712,-0.26985077434538024,-0.5316786816770191,-1.352436545479721,-1.1834088364697688,-0.2290767268229933,-1.3887174989153557,0.3309690201259681,0.2142857142857143,-0.2142857142857143,0.3060012632934147,0.4251593134200859,0.6697540433498036,0.29873825642791646,-0.10232715022685444,-0.3577248083383784,-0.4538886457201602,-0.623184793551743
2014-12-26,EURUSD,0.26480239343238227,-0.983991842340472,-0.46356905828167233,-0.21878321916998497,-0.49588027698206877,-0.41961215143816005,-1.3055268046148583,-1.115419774981818,-0.3677248436505335,-1.4261878225499944,-0.12176399906730818,0.5,-0.2142857142857143,0.0692223236577138,0.26480239343238227,0.1305397771507072,0.11016178670928554,-0.172713669908156,-0.2767854665823074,-0.31416984714432233,-0.755035791107689
2014-12-29,EURUSD,-0.5038585386200769,-1.0424746030796865,-0.1224737051591288,-0.2189112055042176,-0.4266734086447975,-0.5282851092157984,-1.261160288129003,-1.2861163632899495,-0.623029590366669,-1.4750782267372082,0.27718258358895054,-0.35714285714285715,-0.2142857142857143,0.3083436956308094,-0.5038585386200769,-0.024180023113569923,0.21250167616713947,0.12125786755946215,0.5444119018039726,-0.14089087228727215,-1.4556773954849096
2014-12-30,EURUSD,-0.11847754028841417,-0.5736797709648357,-0.43838038259601975,-0.3569512944167152,-0.2646479305900002,-0.3707611409019171,-1.219072122152179,-1.4030213297125516,-0.8883778966848968,-1.522777186855846,0.5881043484694087,-0.2142857142857143,-0.2142857142857143,0.6079067102647787,-0.11847754028841417,-0.4100501542519942,0.6238622171654981,0.03239658095907629,0.12461440702738308,0.002045673721754121,-1.4485299789100412
